origin,destination,flow
66,37,0.0
66,39,0.0
66,41,0.0002103448275862069
66,42,0.00022758620689655173
66,43,0.0002310344827586207
66,44,0.0002310344827586207
66,48,0.00022413793103448276
66,50,0.0
66,51,0.0
66,52,0.0
66,53,0.0
66,54,0.0
66,55,0.0
66,56,0.0
66,57,0.008820689655172414
66,58,0.011682758620689657
66,59,0.0008862068965517242
66,60,0.006475862068965519
66,61,0.000906896551724138
66,62,0.0
66,63,0.00044137931034482757
66,65,0.00044482758620689657
66,66,0.9381137931034483
66,67,0.012979310344827584
66,68,0.011851724137931032
66,69,0.0028758620689655168
66,70,0.0
66,71,0.0
66,72,0.0002103448275862069
66,73,0.0002310344827586207
66,82,0.0
66,83,0.0
66,85,0.00021724137931034484
66,87,0.0
66,94,0.0022965517241379306
66,99,0.0
66,101,0.0
66,109,0.0002310344827586207
67,1,0.0
67,5,0.0
67,13,0.00026206896551724137
67,15,0.00024827586206896553
67,17,0.0
67,19,0.0
67,20,0.0002586206896551724
67,21,0.0
67,22,0.0
67,23,0.0002689655172413793
67,27,0.0
67,28,0.0
67,29,0.0
67,33,0.0
67,34,0.0002689655172413793
67,35,0.0
67,36,0.0
67,37,0.0017482758620689653
67,38,0.0002448275862068966
67,39,0.0
67,40,0.0
67,41,0.0
67,42,0.004037931034482758
67,43,0.0007689655172413793
67,44,0.04796896551724138
67,48,0.0002517241379310345
67,51,0.0
67,54,0.0
67,55,0.0
67,56,0.0
67,57,0.0
67,58,0.0012931034482758623
67,60,0.0
67,65,0.0
67,66,0.013824137931034482
67,67,0.8797275862068965
67,68,0.03703103448275862
67,69,0.010327586206896552
67,70,0.0
67,71,0.0009724137931034482
67,72,0.0
67,74,0.0
67,75,0.0
67,77,0.0
67,94,0.0
67,96,0.0
67,99,0.0
67,108,0.0
67,109,0.0004965517241379311
67,110,0.0
68,1,0.0
68,11,0.0
68,15,0.0005344827586206897
68,16,0.0
68,17,0.0
68,18,0.0
68,23,0.0002793103448275862
68,26,0.0005724137931034483
68,28,0.0002931034482758621
68,33,0.0
68,36,0.0
68,37,0.0
68,38,0.0
68,39,0.0
68,40,0.0
68,41,0.0
68,42,0.0006206896551724137
68,43,0.0002931034482758621
68,44,0.0008413793103448275
68,48,0.00030344827586206897
68,54,0.0
68,56,0.0
68,57,0.0002724137931034483
68,58,0.001493103448275862
68,59,0.0
68,60,0.007520689655172414
68,63,0.0
68,66,0.014896551724137931
68,67,0.04036206896551724
68,68,0.745955172413793
68,69,0.1828862068965517
68,70,0.0011344827586206895
68,71,0.0011724137931034483
68,72,0.00027586206896551725
68,74,0.0
68,75,0.0
68,76,0.0
68,77,0.0
68,80,0.0
68,94,0.0
68,97,0.0
68,99,0.0
68,109,0.0002793103448275862
68,110,0.0
69,1,0.0
69,9,0.0
69,10,0.0
69,13,0.0
69,15,0.0
69,17,0.0
69,21,0.0
69,22,0.0
69,23,0.0
69,25,0.0
69,26,0.00016551724137931032
69,28,0.0
69,29,0.0
69,33,0.0001793103448275862
69,35,0.0
69,36,0.00016896551724137932
69,37,0.00036206896551724136
69,38,0.00016206896551724137
69,39,0.00016896551724137932
69,40,0.0003517241379310345
69,41,0.00016206896551724137
69,42,0.0010241379310344826
69,43,0.0001793103448275862
69,44,0.0
69,51,0.0
69,54,0.00033103448275862075
69,58,0.0005206896551724138
69,59,0.0
69,60,0.0021172413793103446
69,61,0.0001896551724137931
69,62,0.0
69,63,0.0003482758620689655
69,65,0.0
69,66,0.002055172413793103
69,67,0.007431034482758622
69,68,0.1161448275862069
69,69,0.8380275862068968
69,70,0.021672413793103446
69,71,0.0027517241379310343
69,72,0.0
69,73,0.00017586206896551726
69,74,0.0
69,75,0.0
69,76,0.00016551724137931032
69,77,0.00016896551724137932
69,78,0.0
69,94,0.004506896551724138
69,99,0.00016206896551724137
69,109,0.00016896551724137932
69,110,0.0001724137931034483
70,1,0.0003
70,4,0.0
70,10,0.0
70,15,0.0
70,23,0.004934482758620689
70,24,0.0
70,28,0.0
70,34,0.0
70,37,0.0006896551724137932
70,39,0.0
70,40,0.0
70,42,0.0006482758620689654
70,43,0.0006068965517241378
70,44,0.0003275862068965517
70,48,0.00032413793103448275
70,50,0.0
70,51,0.0003482758620689655
70,54,0.0
70,55,0.0
70,57,0.0
70,58,0.0006482758620689654
70,59,0.00033103448275862064
70,60,0.0012655172413793103
70,61,0.0
70,62,0.005358620689655172
70,63,0.0
70,64,0.0
70,65,0.0
70,66,0.0
70,67,0.0
70,68,0.0009620689655172413
70,69,0.03792068965517241
70,70,0.854110344827586
70,71,0.04320689655172415
70,72,0.0
70,73,0.0
70,75,0.0
70,76,0.0003
70,77,0.0
70,78,0.0
70,87,0.0
70,94,0.04771724137931034
70,99,0.0
70,109,0.0
70,110,0.0
71,1,0.0001896551724137931
71,2,0.0
71,10,0.0
71,11,0.0
71,15,0.0
71,17,0.0
71,18,0.0001724137931034483
71,22,0.0
71,23,0.0
71,24,0.00018620689655172415
71,26,0.0
71,28,0.0
71,30,0.0002103448275862069
71,35,0.0
71,36,0.0001724137931034483
71,37,0.0
71,38,0.0
71,39,0.0
71,40,0.0
71,41,0.0
71,42,0.0007379310344827586
71,43,0.0
71,44,0.00036551724137931036
71,47,0.0
71,48,0.0
71,51,0.0
71,52,0.00019310344827586207
71,54,0.0
71,55,0.0001793103448275862
71,56,0.00018275862068965518
71,58,0.00037586206896551724
71,59,0.0
71,60,0.0009310344827586207
71,61,0.00036896551724137935
71,62,0.003306896551724138
71,63,0.0005448275862068966
71,64,0.003517241379310345
71,65,0.0
71,66,0.0009310344827586206
71,67,0.0005620689655172413
71,68,0.00035517241379310347
71,69,0.0024310344827586203
71,70,0.024131034482758624
71,71,0.9171275862068967
71,72,0.007344827586206895
71,73,0.0007379310344827587
71,74,0.0003793103448275862
71,75,0.0003586206896551724
71,76,0.005282758620689655
71,77,0.0008965517241379311
71,78,0.0009137931034482759
71,80,0.0
71,87,0.0
71,94,0.0
71,97,0.0
71,99,0.0
71,109,0.0
71,110,0.026910344827586207
72,1,0.0
72,2,0.0
72,4,0.0
72,10,0.0
72,12,0.0
72,15,0.0
72,16,0.0
72,18,0.0
72,21,0.0
72,24,0.0
72,26,0.0
72,27,0.0
72,30,0.0
72,33,0.0
72,36,0.0
72,37,0.0
72,40,0.0
72,41,0.0
72,42,0.0
72,44,0.0
72,45,0.0
72,48,0.0
72,50,0.0
72,55,8.96551724137931e-05
72,58,0.00034137931034482763
72,59,0.0
72,60,0.0
72,61,0.0
72,62,8.620689655172414e-05
72,63,0.00016896551724137932
72,64,0.00016551724137931032
72,65,0.0
72,66,0.0
72,67,0.0
72,68,8.96551724137931e-05
72,69,0.00017586206896551726
72,70,0.0
72,71,0.0035448275862068955
72,72,0.9325965517241379
72,73,0.016555172413793104
72,74,0.014341379310344828
72,75,0.0029137931034482756
72,76,0.0009275862068965517
72,77,0.0030827586206896556
72,78,0.00023793103448275862
72,79,0.0
72,82,0.0
72,83,8.275862068965516e-05
72,87,0.0
72,89,0.0
72,94,0.0
72,97,0.0
72,99,0.0
72,108,0.0
72,109,0.0
72,110,0.024610344827586204
73,1,0.0
73,23,0.0
73,28,0.0
73,34,0.0
73,37,0.00015172413793103449
73,40,0.0
73,43,0.0
73,48,0.0
73,58,0.0004827586206896551
73,59,0.0
73,60,0.0
73,61,0.0
73,63,0.0
73,64,0.0
73,65,0.00015172413793103449
73,66,0.0001586206896551724
73,69,0.0
73,70,0.0
73,71,0.0004862068965517242
73,72,0.03447586206896552
73,73,0.9166793103448275
73,74,0.03346896551724138
73,75,0.006496551724137932
73,76,0.0
73,77,0.006510344827586206
73,78,0.0006344827586206896
73,85,0.00016206896551724137
73,93,0.0
73,110,0.00015172413793103449
74,1,0.0
74,12,0.0
74,15,0.0
74,16,0.0
74,35,0.0
74,36,0.0
74,37,0.0
74,50,0.0
74,52,0.0
74,58,0.0
74,61,0.0
74,63,0.0
74,64,0.0
74,65,0.0
74,69,0.0
74,70,0.0
74,71,0.00026551724137931036
74,72,0.03817241379310345
74,73,0.05352758620689656
74,74,0.8682310344827587
74,75,0.03857241379310345
74,76,0.0
74,77,0.001
74,78,0.0002413793103448276
74,97,0.0
74,98,0.0
74,99,0.0
74,109,0.0
74,110,0.0
75,1,0.00012758620689655174
75,15,0.0
75,21,0.0
75,22,0.0001206896551724138
75,23,0.0
75,34,0.0
75,36,0.0
75,42,0.0
75,51,0.0
75,58,0.0006172413793103448
75,60,0.0
75,61,0.0001206896551724138
75,63,0.0
75,64,0.0
75,65,0.0
75,69,0.0
75,70,0.0
75,71,0.00011724137931034482
75,72,0.004041379310344828
75,73,0.004431034482758622
75,74,0.01949655172413793
75,75,0.9705655172413792
75,76,0.0001206896551724138
75,77,0.0
75,78,0.0001206896551724138
75,79,0.00012758620689655174
75,98,0.0
75,101,0.0
75,110,0.0
76,1,0.0
76,15,0.0
76,34,0.0
76,54,0.0
76,58,0.0
76,61,0.001803448275862069
76,62,0.0
76,63,0.0020586206896551725
76,64,0.011337931034482758
76,65,0.026120689655172412
76,69,0.0
76,71,0.009086206896551723
76,72,0.002324137931034483
76,73,0.0
76,74,0.0
76,75,0.0002793103448275862
76,76,0.908744827586207
76,77,0.025517241379310353
76,78,0.0034517241379310344
76,79,0.0
76,80,0.0
76,82,0.0
76,94,0.0
76,102,0.00028620689655172414
76,109,0.0
76,110,0.00898965517241379
77,1,0.0
77,15,0.0005827586206896551
77,36,0.0
77,60,0.0
77,61,0.0
77,62,0.0
77,63,0.0016068965517241377
77,65,0.0010310344827586207
77,66,0.0
77,67,0.0
77,69,0.0
77,71,0.003906896551724138
77,72,0.01648965517241379
77,73,0.027679310344827582
77,74,0.0
77,75,0.0017310344827586208
77,76,0.05806551724137931
77,77,0.8684586206896552
77,78,0.019289655172413794
77,103,0.0005931034482758621
77,110,0.0005379310344827586
78,1,0.0
78,12,0.0
78,13,0.0
78,15,0.0
78,16,0.0
78,17,0.0
78,23,0.0
78,28,0.0
78,37,0.0
78,46,0.0
78,48,0.0
78,57,0.0
78,58,0.00019655172413793104
78,60,0.0
78,61,0.00020344827586206895
78,63,0.00019310344827586207
78,64,0.0
78,65,0.007844827586206898
78,67,0.0
78,70,0.0
78,71,0.0
78,72,0.0006
78,73,0.00040344827586206896
78,74,0.0
78,75,0.00039999999999999996
78,76,0.005937931034482758
78,77,0.007210344827586208
78,78,0.9490551724137932
78,79,0.011110344827586209
78,80,0.0038517241379310337
78,82,0.0
78,83,0.0
78,87,0.0
78,101,0.011555172413793106
78,102,0.001224137931034483
78,110,0.0002103448275862069
79,1,0.0
79,15,0.0
79,16,0.0
79,24,0.0
79,26,0.0
79,27,0.0
79,37,0.0
79,50,0.0
79,56,0.0
79,58,0.0
79,60,0.0
79,65,0.0
79,72,0.0
79,73,0.0
79,74,0.0
79,75,0.0
79,78,0.020358620689655178
79,79,0.9427241379310345
79,80,0.006924137931034485
79,83,0.0
79,87,0.0
79,92,0.0
79,101,0.019737931034482757
79,102,0.010237931034482759
79,108,0.0
80,1,0.0
80,3,0.0
80,6,0.0
80,13,0.0
80,15,0.0
80,22,0.0
80,25,0.0
80,30,0.0
80,58,0.0
80,60,0.0
80,63,0.0
80,65,0.0
80,78,0.004575862068965519
80,79,0.004658620689655172
80,80,0.9561137931034484
80,82,0.0
80,83,0.02321034482758621
80,85,0.0
80,87,0.0019655172413793106
80,88,0.0005379310344827586
80,89,0.0005310344827586207
80,101,0.0
80,102,0.008441379310344827
80,110,0.0
81,10,0.0
81,37,0.0
81,58,0.0
81,81,0.9268034482758618
81,82,0.05765172413793103
81,83,0.00036551724137931036
81,84,0.01517241379310345
81,87,0.0
81,89,0.0
82,1,0.0
82,12,0.0
82,13,0.0
82,15,0.0
82,16,0.0
82,18,0.0
82,19,0.0
82,23,0.0
82,26,0.0
82,27,0.0
82,28,0.0
82,30,0.0
82,34,0.0
82,37,0.0
82,48,0.0
82,49,0.0
82,50,0.0
82,53,0.0
82,58,0.0003724137931034483
82,59,0.0
82,60,0.0
82,63,0.0
82,64,0.0
82,72,0.0
82,76,0.0
82,79,0.0
82,81,0.022031034482758623
82,82,0.9584551724137932
82,83,0.004993103448275862
82,84,0.006755172413793103
82,85,0.0018793103448275861
82,86,0.0012551724137931034
82,87,0.0023827586206896555
82,88,0.0004931034482758621
82,89,0.0009931034482758621
82,93,0.0
82,98,0.0
82,111,0.0003689655172413793
83,12,0.0001724137931034483
83,27,0.0
83,48,0.0
83,51,0.0
83,58,0.0
83,61,0.0
83,63,0.0
83,65,0.0006724137931034484
83,66,0.0
83,76,0.0001724137931034483
83,78,0.0010137931034482758
83,79,0.0001586206896551724
83,80,0.014055172413793105
83,81,0.0001724137931034483
83,82,0.005406896551724138
83,83,0.9493068965517242
83,84,0.0
83,85,0.0
83,86,0.00520344827586207
83,87,0.02083793103448276
83,88,0.0004965517241379311
83,89,0.0011862068965517241
83,101,0.0
83,102,0.0011827586206896552
84,15,0.0
84,78,0.0
84,81,0.010972413793103446
84,82,0.019324137931034487
84,83,0.0
84,84,0.9237620689655173
84,85,0.043627586206896565
84,86,0.0009758620689655172
84,87,0.001313793103448276
84,88,0.0
84,89,0.0
85,66,0.0005
85,81,0.0
85,82,0.010493103448275861
85,83,0.0010689655172413793
85,84,0.05186896551724137
85,85,0.8459655172413794
85,86,0.032103448275862076
85,87,0.016468965517241384
85,88,0.04155517241379311
85,89,0.0
86,15,0.0
86,26,0.0
86,30,0.0
86,58,0.0
86,82,0.007713793103448275
86,83,0.01978965517241379
86,84,0.006024137931034484
86,85,0.05884482758620689
86,86,0.7880103448275864
86,87,0.10947241379310343
86,88,0.0007344827586206897
86,89,0.00940344827586207
87,1,0.0
87,3,0.0
87,4,0.0
87,10,0.0
87,12,0.0
87,15,0.0
87,16,0.0
87,20,0.0
87,23,0.0
87,24,0.0
87,26,0.0
87,27,0.0
87,28,0.0
87,29,0.0
87,37,0.0
87,50,0.0
87,54,0.0
87,58,0.0003103448275862069
87,60,0.0
87,61,0.0
87,62,0.0
87,63,0.0
87,70,0.0
87,71,0.0
87,72,0.0
87,73,0.0
87,78,0.0
87,79,0.0
87,80,0.00022068965517241379
87,81,0.0
87,82,0.001793103448275862
87,83,0.015362068965517242
87,84,0.0007241379310344827
87,85,0.0035655172413793105
87,86,0.015682758620689654
87,87,0.9315827586206895
87,88,0.008620689655172414
87,89,0.022120689655172415
87,90,0.0
87,92,0.0
87,100,0.0
88,15,0.0
88,78,0.0
88,82,0.0018758620689655172
88,83,0.0018482758620689654
88,84,0.0007586206896551724
88,85,0.02857586206896552
88,86,0.0
88,87,0.026782758620689656
88,88,0.9028206896551723
88,89,0.03733448275862069
89,1,0.0
89,29,0.00026551724137931036
89,30,0.0
89,37,0.0
89,51,0.0
89,60,0.0008689655172413794
89,80,0.0002689655172413793
89,81,0.0
89,82,0.0021896551724137933
89,83,0.0024758620689655174
89,84,0.0005551724137931035
89,85,0.0
89,86,0.0029999999999999996
89,87,0.05684137931034483
89,88,0.027775862068965516
89,89,0.9057655172413793
90,1,0.0
90,3,0.0
90,9,0.0
90,10,0.0
90,12,0.0
90,15,0.0
90,16,0.0
90,18,0.0
90,22,0.0
90,23,0.0
90,25,0.0
90,26,0.0
90,30,0.0
90,33,0.0
90,34,0.0
90,35,0.0
90,37,0.0
90,48,0.0
90,49,0.0
90,50,0.0
90,53,0.0
90,56,0.0
90,58,0.0
90,65,0.0
90,90,0.9749655172413794
90,91,0.014562068965517245
90,92,0.002172413793103448
90,95,0.006320689655172414
90,97,0.0
90,111,0.001962068965517241
91,53,0.0006275862068965517
91,58,0.0006275862068965517
91,60,0.0067586206896551706
91,81,0.0
91,90,0.0400655172413793
91,91,0.8562275862068964
91,92,0.0049103448275862075
91,95,0.08032413793103448
91,111,0.010444827586206896
92,1,0.00020689655172413793
92,4,0.0
92,9,0.0
92,10,0.0
92,12,0.0
92,15,0.0
92,16,0.0
92,17,0.0
92,23,0.0
92,26,0.00021379310344827584
92,27,0.0
92,37,0.0
92,42,0.0
92,44,0.0
92,47,0.0
92,49,0.0
92,55,0.0
92,58,0.0008793103448275863
92,60,0.0
92,63,0.0
92,72,0.0
92,75,0.0
92,89,0.0
92,90,0.0017586206896551724
92,91,0.003041379310344827
92,92,0.8964379310344824
92,95,0.0059758620689655175
92,111,0.09150000000000001
93,1,0.0
93,2,0.0
93,5,0.0
93,6,0.0
93,10,0.0
93,12,0.00011724137931034482
93,13,0.0
93,15,0.0
93,16,0.0
93,17,0.00022413793103448276
93,19,0.00011379310344827586
93,20,0.00046896551724137935
93,21,0.0
93,22,0.00011724137931034482
93,23,0.0007241379310344828
93,24,0.0012724137931034484
93,25,0.001317241379310345
93,26,0.05690344827586208
93,27,0.039910344827586215
93,28,0.003031034482758621
93,29,0.00012413793103448277
93,30,0.05796896551724137
93,31,0.0015482758620689657
93,32,0.0008241379310344827
93,33,0.0
93,34,0.0
93,35,0.0
93,36,0.0
93,37,0.00011379310344827586
93,38,0.0
93,39,0.0
93,40,0.0
93,48,0.0
93,49,0.0
93,58,0.0
93,65,0.0
93,78,0.0
93,90,0.0
93,93,0.8351068965517242
93,99,0.0
93,100,0.0
93,108,0.00011379310344827586
93,109,0.0
94,17,0.0
94,28,0.0
94,36,0.0007655172413793104
94,39,0.0
94,42,0.0
94,55,0.0
94,57,0.0
94,58,0.003375862068965517
94,59,0.001624137931034483
94,60,0.00952758620689655
94,61,0.03239310344827586
94,62,0.004196551724137931
94,63,0.002406896551724138
94,64,0.0
94,65,0.0
94,66,0.012037931034482757
94,67,0.0
94,68,0.0016551724137931034
94,69,0.019520689655172417
94,70,0.12505862068965515
94,71,0.0007655172413793104
94,72,0.0
94,78,0.0
94,94,0.7866620689655172
94,96,0.0
94,99,0.0
95,48,0.0
95,50,0.0
95,60,0.0
95,90,0.011517241379310346
95,91,0.06776896551724139
95,92,0.015468965517241381
95,95,0.8743827586206898
95,111,0.030868965517241383
96,1,0.03169310344827586
96,2,0.08499655172413795
96,3,0.013751724137931033
96,4,0.0005137931034482759
96,5,0.0007172413793103448
96,6,0.007344827586206897
96,7,0.0018896551724137932
96,8,0.0
96,9,0.0
96,10,0.0003482758620689655
96,12,0.00016551724137931032
96,13,0.0003448275862068966
96,14,0.0
96,15,0.0027482758620689654
96,16,0.0
96,17,0.00018275862068965518
96,18,0.0013724137931034484
96,20,0.0
96,21,0.0
96,22,0.00017586206896551726
96,23,0.0
96,24,0.0
96,27,0.0
96,28,0.0001724137931034483
96,29,0.0
96,33,0.0
96,34,0.0
96,35,0.0
96,36,0.0
96,37,0.0
96,38,0.0
96,40,0.0
96,45,0.0
96,60,0.0003586206896551724
96,72,0.0
96,96,0.8497620689655172
96,97,0.0
96,98,0.0
96,99,0.0
96,100,0.0
96,103,0.0031379310344827596
96,108,0.0003482758620689655
97,1,8.275862068965516e-05
97,2,7.586206896551724e-05
97,3,0.00016206896551724135
97,4,0.00016896551724137932
97,5,0.0
97,6,7.93103448275862e-05
97,7,0.0
97,8,0.0
97,9,0.0
97,10,0.0
97,11,0.0
97,12,0.0009000000000000001
97,13,0.06562758620689654
97,14,0.021275862068965513
97,15,0.027396551724137935
97,16,0.04285172413793104
97,17,0.0013862068965517242
97,18,0.0008862068965517242
97,19,0.0003344827586206897
97,20,0.00015172413793103449
97,21,0.0
97,22,0.0
97,23,7.93103448275862e-05
97,24,0.0
97,26,0.0
97,27,0.0
97,28,0.0
97,29,0.0
97,30,0.0
97,33,0.0004965517241379311
97,34,0.00015517241379310346
97,35,0.0
97,36,0.0
97,37,0.0
97,39,0.0
97,40,0.0
97,41,0.0
97,45,0.0
97,46,0.0
97,48,8.275862068965516e-05
97,49,0.0
97,52,0.0
97,56,0.0
97,58,7.93103448275862e-05
97,60,0.0005896551724137931
97,63,0.0
97,72,0.0
97,90,0.0
97,96,0.0
97,97,0.7503655172413795
97,98,0.00016551724137931032
97,99,0.0
97,103,0.0
97,108,0.0866
98,1,0.000693103448275862
98,2,0.000493103448275862
98,3,0.0004931034482758621
98,4,0.0003482758620689655
98,5,0.0
98,6,0.0005172413793103448
98,7,0.00015517241379310343
98,9,0.0
98,10,0.00016896551724137932
98,11,0.00016551724137931032
98,12,0.0014
98,13,0.00019310344827586207
98,14,0.0001724137931034483
98,15,0.10634827586206898
98,16,0.008368965517241379
98,17,0.007144827586206897
98,18,0.031644827586206896
98,19,0.06828620689655171
98,20,0.0016724137931034481
98,21,0.0
98,22,0.00018275862068965518
98,23,0.0022103448275862065
98,24,0.00016551724137931032
98,26,0.0005
98,27,0.0001793103448275862
98,28,0.0
98,32,0.00016551724137931032
98,33,0.018751724137931036
98,34,0.002175862068965517
98,35,0.0008758620689655173
98,36,0.0004827586206896551
98,37,0.0008551724137931034
98,39,0.0
98,40,0.00036206896551724136
98,41,0.0
98,42,0.0
98,45,0.0
98,46,0.0
98,48,0.0
98,49,0.0
98,50,0.0
98,51,0.00016551724137931032
98,53,0.0
98,54,0.0
98,56,0.0
98,58,0.0
98,60,0.00017586206896551726
98,63,0.0
98,65,0.0
98,67,0.0
98,68,0.0
98,71,0.0
98,96,0.0
98,97,0.0010275862068965518
98,98,0.7416137931034482
98,99,0.0
98,103,0.0
98,108,0.0019034482758620687
99,1,0.0
99,2,0.0
99,4,0.0
99,5,0.0
99,6,0.0
99,12,0.0
99,13,0.0
99,14,0.0
99,15,0.0
99,16,0.0
99,17,0.0
99,18,0.00013793103448275863
99,19,0.0
99,20,0.0
99,21,0.0
99,22,0.0
99,23,0.0004172413793103448
99,24,0.0
99,25,0.0
99,26,0.00013448275862068965
99,27,0.0
99,28,0.00013103448275862068
99,29,0.0
99,30,0.0
99,33,0.0001413793103448276
99,34,0.00013448275862068965
99,35,0.0004103448275862069
99,36,0.0019068965517241377
99,37,0.004172413793103449
99,38,0.003055172413793104
99,39,0.010720689655172415
99,40,0.07927241379310344
99,41,0.044062068965517245
99,42,0.0006793103448275863
99,43,0.00028620689655172414
99,44,0.00026551724137931036
99,46,0.0
99,47,0.0
99,48,0.0
99,51,0.0011379310344827587
99,54,0.0007172413793103448
99,55,0.0
99,58,0.0
99,60,0.0
99,61,0.0
99,63,0.00014827586206896551
99,64,0.0
99,66,0.0
99,67,0.00013448275862068965
99,68,0.0
99,69,0.00013448275862068965
99,70,0.0
99,71,0.0
99,72,0.0
99,73,0.00014827586206896551
99,75,0.0
99,93,0.0
99,97,0.0
99,98,0.0
99,99,0.8516482758620686
99,100,0.0
99,108,0.0
99,109,0.0
99,110,0.0
100,1,0.0
100,3,0.0
100,10,0.0005586206896551724
100,11,0.0008448275862068965
100,15,0.0
100,16,0.0
100,17,0.0
100,18,0.0
100,22,0.0
100,23,0.0
100,24,0.0
100,26,0.0
100,27,0.0
100,30,0.0002448275862068966
100,34,0.0
100,35,0.0002724137931034483
100,36,0.0002689655172413793
100,37,0.008662068965517243
100,38,0.0
100,39,0.0
100,40,0.00026551724137931036
100,41,0.0
100,45,0.0005344827586206897
100,46,0.0113
100,47,0.13847931034482763
100,48,0.14359655172413796
100,49,0.00353448275862069
100,50,0.0013517241379310345
100,51,0.0007724137931034483
100,52,0.0016551724137931034
100,53,0.0013862068965517242
100,54,0.0002551724137931035
100,57,0.0
100,58,0.0
100,63,0.0
100,88,0.0
100,96,0.0
100,99,0.0
100,100,0.6860206896551724
101,12,0.0
101,16,0.0
101,37,0.004120689655172414
101,54,0.0
101,63,0.0
101,66,0.0008413793103448276
101,78,0.04287931034482759
101,79,0.032275862068965516
101,80,0.0
101,83,0.0
101,87,0.0
101,101,0.9190413793103448
101,102,0.0008413793103448276
102,12,0.0
102,58,0.0
102,65,0.0
102,72,0.0
102,76,0.0
102,78,0.007155172413793104
102,79,0.021679310344827587
102,80,0.030124137931034484
102,83,0.000906896551724138
102,101,0.0008620689655172415
102,102,0.9392655172413795
103,1,0.002086206896551724
103,2,0.004141379310344827
103,3,0.03999310344827587
103,4,0.00028620689655172414
103,5,0.0
103,6,0.0011655172413793102
103,7,0.0003068965517241379
103,9,0.0
103,10,0.0
103,12,0.018827586206896552
103,13,0.001210344827586207
103,14,0.0
103,15,0.004093103448275862
103,16,0.0003068965517241379
103,17,0.0006137931034482758
103,18,0.00028620689655172414
103,19,0.0
103,20,0.0
103,23,0.0
103,24,0.0
103,27,0.0
103,28,0.0
103,33,0.0
103,34,0.0
103,36,0.0
103,37,0.00015172413793103449
103,45,0.0
103,49,0.0
103,77,0.00014827586206896551
103,96,0.002710344827586207
103,97,0.0
103,98,0.0
103,103,0.9233241379310344
103,108,0.0003034482758620689
108,1,0.0002482758620689655
108,2,0.00020344827586206893
108,3,0.0013620689655172416
108,4,4.137931034482758e-05
108,6,0.00020344827586206895
108,7,0.0
108,8,0.0
108,9,0.0
108,10,0.00012413793103448277
108,11,3.793103448275862e-05
108,12,0.01143103448275862
108,13,0.04523448275862069
108,14,0.0016344827586206897
108,15,0.12933103448275862
108,16,0.015248275862068969
108,17,0.0025448275862068968
108,18,0.0026448275862068966
108,19,0.000493103448275862
108,20,0.00012413793103448277
108,21,0.0
108,22,3.793103448275862e-05
108,23,0.00019999999999999998
108,24,0.0
108,25,0.0
108,26,0.00012068965517241378
108,27,0.00012068965517241378
108,28,0.0002068965517241379
108,29,0.0
108,31,0.0
108,32,0.0
108,33,0.00021034482758620684
108,34,0.00020689655172413793
108,35,0.0
108,36,8.275862068965516e-05
108,37,7.93103448275862e-05
108,38,3.793103448275862e-05
108,39,3.793103448275862e-05
108,40,0.0
108,41,0.0
108,42,0.0
108,45,4.137931034482758e-05
108,46,0.0
108,47,0.0
108,48,0.0
108,49,0.0
108,50,0.0
108,51,4.137931034482758e-05
108,52,0.0
108,53,0.0
108,58,0.0
108,60,0.00013103448275862068
108,61,0.0
108,65,0.0
108,67,0.0
108,68,0.0
108,71,0.0
108,78,0.0
108,96,4.137931034482758e-05
108,97,0.043751724137931026
108,98,0.00036551724137931036
108,99,0.0
108,101,0.0
108,103,4.137931034482758e-05
108,108,0.7433413793103448
109,1,0.0
109,3,0.0
109,15,0.0
109,16,0.0
109,17,0.0
109,22,0.0
109,23,0.0
109,24,0.0
109,26,0.0
109,28,0.0
109,33,0.0
109,34,0.00037586206896551724
109,35,0.0
109,36,0.0
109,37,0.0011965517241379312
109,38,0.0
109,39,0.0
109,40,0.0
109,41,0.0003931034482758621
109,42,0.019472413793103452
109,43,0.08614827586206895
109,44,0.04559999999999999
109,48,0.0
109,52,0.0
109,54,0.0
109,56,0.0
109,57,0.0
109,58,0.0
109,66,0.0
109,67,0.002055172413793103
109,68,0.000396551724137931
109,69,0.0015655172413793102
109,70,0.0
109,71,0.0019758620689655174
109,72,0.0
109,73,0.0
109,76,0.0
109,99,0.0004482758620689655
109,109,0.8403655172413794
109,110,0.0
110,2,0.0
110,6,0.0
110,18,0.0
110,28,0.0
110,30,0.0
110,37,0.0002793103448275862
110,38,0.0
110,40,0.0
110,42,0.0
110,48,0.0
110,58,0.000596551724137931
110,60,0.0008724137931034484
110,61,0.0002793103448275862
110,62,0.0002793103448275862
110,63,0.0
110,64,0.00028620689655172414
110,66,0.0
110,67,0.0
110,68,0.0
110,69,0.0
110,70,0.0005689655172413793
110,71,0.03860344827586207
110,72,0.08348620689655172
110,73,0.0
110,74,0.0
110,75,0.0002827586206896552
110,76,0.010182758620689654
110,77,0.0002793103448275862
110,78,0.0
110,80,0.0
110,99,0.0
110,110,0.8640137931034484
111,15,0.0
111,16,0.0
111,61,0.0
111,63,0.0
111,65,0.0
111,82,0.0007758620689655172
111,90,0.0012206896551724138
111,91,0.004313793103448276
111,92,0.09868275862068965
111,95,0.01552758620689655
111,111,0.8794793103448275
